Time (s),no_pump,pump_1552.4385nm,no_pump,pump_1551nm,pump_1556nm
0.00018649999999999998,0.08442,0.08646666,0.09323999,0.08579332,0.09932666
0.000187,0.08443332,0.08644,0.09404666,0.08579332,0.1000133
0.0001875,0.08509333,0.08573999,0.09328,0.08506666,0.09932666
0.000188,0.08511999,0.08649333,0.09404666,0.08579332,0.1000933
0.0001885,0.08439333,0.08566,0.09328,0.08514666,0.09931333
0.00018899999999999999,0.08509333,0.08645333,0.09406,0.08576666,0.09933999
0.0001895,0.08436666,0.08566,0.09321333,0.08511999,0.1001067
0.00018999999999999998,0.08435333,0.08650666,0.09326666,0.08515999,0.09932666
0.0001905,0.08505332,0.08569999,0.09401999,0.08579332,0.1000267
0.00019099999999999998,0.08506666,0.08571333,0.09319999,0.08577999,0.1001067
0.0001915,0.08436666,0.08654666,0.09406,0.08513333,0.09931333
0.000192,0.08433999,0.08564666,0.09400666,0.08517332,0.10004
0.0001925,0.08505332,0.08644,0.09326666,0.08588666,0.09935333
0.000193,0.08433999,0.08571333,0.09408666,0.08514666,0.1000667
0.0001935,0.08510666,0.08646666,0.09314666,0.08577999,0.09936666
0.000194,0.08433999,0.08568666,0.09407333,0.08577999,0.1000667
0.00019449999999999998,0.08509333,0.08645333,0.09322666,0.08509333,0.09936666
0.000195,0.0843,0.08571333,0.09322666,0.08580666,0.09937999
0.00019549999999999998,0.08509333,0.08647999,0.09404666,0.08510666,0.1001333
0.000196,0.08501333,0.08568666,0.09401999,0.08579332,0.1001733
0.00019649999999999998,0.08435333,0.08644,0.09325333,0.08511999,0.09940666
0.000197,0.08428666,0.08646666,0.09408666,0.08580666,0.1001467
0.0001975,0.08505332,0.08568666,0.09319999,0.08511999,0.09943333
0.000198,0.08505332,0.08645333,0.09400666,0.08584666,0.10012
0.0001985,0.08427333,0.08572666,0.09321333,0.08514666,0.09943333
0.00019899999999999999,0.08501333,0.08646666,0.09318666,0.08510666,0.1000933
0.0001995,0.0843,0.08568666,0.09403332,0.08579332,0.09940666
0.00019999999999999998,0.08424666,0.08568666,0.09396666,0.08580666,0.1000667
0.0002005,0.08498666,0.08649333,0.09321333,0.08507999,0.09935333
0.00020099999999999998,0.08428666,0.08641332,0.09407333,0.08510666,0.10004
0.0002015,0.08498666,0.08564666,0.09321333,0.08577999,0.09935333
0.000202,0.08425999,0.08644,0.09396666,0.08577999,0.1000533
0.0002025,0.08492,0.08568666,0.09313333,0.08504,0.09933999
0.000203,0.08416666,0.08644,0.09316,0.08515999,0.1000533
0.00020349999999999999,0.08494666,0.08571333,0.09397999,0.08579332,0.09936666
0.000204,0.08419333,0.08644,0.09310666,0.08510666,0.09933999
0.00020449999999999998,0.08493333,0.08567332,0.09399333,0.08583333,0.1000267
0.000205,0.08421999,0.08568666,0.09397999,0.08577999,0.09936666
0.00020549999999999998,0.08489333,0.08646666,0.09318666,0.08509333,0.1000533
0.000206,0.08489333,0.08561999,0.09317333,0.08511999,0.10012
0.00020649999999999998,0.08423333,0.08644,0.09397999,0.08579332,0.09935333
0.000207,0.08493333,0.08646666,0.09400666,0.08513333,0.1001067
0.0002075,0.08419333,0.08566,0.09319999,0.08579332,0.09942
0.000208,0.08415332,0.08568666,0.09400666,0.08579332,0.09943333
0.0002085,0.08498666,0.08642666,0.09321333,0.08510666,0.10012
0.00020899999999999998,0.08489333,0.08644,0.09403332,0.08510666,0.1001867
0.0002095,0.08420666,0.08561999,0.09323999,0.08579332,0.09948666
0.00020999999999999998,0.08418,0.08642666,0.09321333,0.08511999,0.1002
0.0002105,0.08490666,0.08559333,0.09401999,0.08580666,0.09943333
0.00021099999999999998,0.08490666,0.08644,0.09404666,0.08504,0.1002
0.0002115,0.08412666,0.08566,0.09326666,0.08584666,0.09954
0.000212,0.08416666,0.08645333,0.09399333,0.08577999,0.09952666
0.0002125,0.08486666,0.08566,0.09323999,0.08513333,0.1002667
0.000213,0.08416666,0.08647999,0.09318666,0.08510666,0.09948666
0.00021349999999999999,0.08485333,0.08569999,0.09399333,0.08579332,0.1001867
0.000214,0.08415332,0.08569999,0.09404666,0.08583333,0.10016
0.00021449999999999998,0.08485333,0.08645333,0.09319999,0.08517332,0.09947333
0.000215,0.08411333,0.08645333,0.09400666,0.08582,0.1001467
0.00021549999999999998,0.08492,0.08564666,0.09314666,0.08511999,0.09945999
0.000216,0.08483999,0.08647999,0.09399333,0.08517332,0.09948666
0.00021649999999999998,0.08412666,0.08568666,0.09321333,0.08580666,0.1001867
0.000217,0.08414,0.08572666,0.09404666,0.08514666,0.09951333
0.0002175,0.08485333,0.08642666,0.09316,0.08582,0.1002267
0.00021799999999999999,0.08482666,0.08649333,0.09397999,0.08583333,0.09951333
0.0002185,0.08411333,0.08561999,0.09323999,0.08518666,0.10024
0.00021899999999999998,0.08481333,0.08646666,0.09403332,0.08522666,0.1002133
0.0002195,0.08414,0.08563333,0.09321333,0.08584666,0.09947333
0.00021999999999999998,0.08482666,0.08568666,0.09321333,0.08518666,0.09952666
0.0002205,0.08407333,0.08646666,0.09404666,0.08587333,0.10028
0.00022099999999999998,0.08412666,0.08641332,0.09401999,0.08525333,0.1003467
0.0002215,0.08485333,0.08568666,0.09319999,0.08585999,0.09957999
0.000222,0.08411333,0.08569999,0.09326666,0.08525333,0.09963333
0.0002225,0.08483999,0.08647999,0.09409999,0.08589999,0.1003467
0.000223,0.08412666,0.08568666,0.09401999,0.08523999,0.09964666
0.00022349999999999998,0.08481333,0.08642666,0.09314666,0.08588666,0.1004
0.000224,0.08481333,0.08647999,0.09325333,0.08523999,0.1004267
0.00022449999999999998,0.08414,0.08569999,0.09407333,0.08592666,0.0997
0.000225,0.08407333,0.08569999,0.09409999,0.08591333,0.0997
0.00022549999999999998,0.08477332,0.08650666,0.09323999,0.08522666,0.1003867
0.000226,0.08405999,0.08564666,0.09329332,0.08589999,0.09967332
0.0002265,0.08485333,0.08642666,0.09404666,0.08523999,0.1004133
0.000227,0.08408666,0.08567332,0.09406,0.08526666,0.1004267
0.0002275,0.08476,0.08645333,0.09326666,0.08591333,0.0997
0.00022799999999999999,0.08476,0.08657333,0.09326666,0.08591333,0.09972666
0.0002285,0.08407333,0.08576666,0.09415333,0.08526666,0.1004533
0.00022899999999999998,0.08477332,0.08575333,0.09407333,0.08515999,0.1004
0.0002295,0.08408666,0.08650666,0.09322666,0.08588666,0.0997
0.00022999999999999998,0.08477332,0.08569999,0.09325333,0.086,0.1003867
0.0002305,0.08403333,0.08649333,0.09413999,0.08529333,0.0997
0.00023099999999999998,0.08476,0.08572666,0.09407333,0.08525333,0.1003733
0.0002315,0.08400666,0.08650666,0.09322666,0.08591333,0.09965999
0.000232,0.08404666,0.08651999,0.09329332,0.08596666,0.09971333
0.00023249999999999999,0.08474666,0.08575333,0.09403332,0.08527999,0.1004267
0.000233,0.08476,0.08656,0.09401999,0.08594,0.1004533
0.00023349999999999998,0.08400666,0.08564666,0.09325333,0.08523999,0.09973999
0.000234,0.08403333,0.08649333,0.09404666,0.08596666,0.1005133
0.00023449999999999998,0.08474666,0.08569999,0.09326666,0.08532666,0.09973999
0.000235,0.08399333,0.08579332,0.09408666,0.08595333,0.10054
0.00023549999999999998,0.08474666,0.08653333,0.09328,0.08527999,0.09983999
0.000236,0.08402,0.08654666,0.09407333,0.08596666,0.1006733
0.0002365,0.08473333,0.08573999,0.09321333,0.08527999,0.09987999
0.000237,0.08473333,0.08580666,0.09407333,0.08601332,0.1006467
0.0002375,0.08400666,0.08656,0.09328,0.08531333,0.09990666
0.00023799999999999998,0.08404666,0.08572666,0.09411333,0.08602666,0.10062
0.0002385,0.08473333,0.08659999,0.09326666,0.08527999,0.09997333
0.00023899999999999998,0.08395333,0.08579332,0.09408666,0.08601332,0.1007267
0.0002395,0.08473333,0.08658666,0.09326666,0.08533999,0.09991999
0.00023999999999999998,0.08471999,0.08582,0.09407333,0.08536666,0.09994666
0.0002405,0.08400666,0.08657333,0.09329332,0.08596666,0.1007267
0.00024099999999999998,0.08473333,0.08661333,0.09407333,0.08532666,0.09993333
0.0002415,0.08402,0.08583333,0.09326666,0.086,0.1007133
0.000242,0.08470666,0.08659999,0.09404666,0.08536666,0.1006867
0.00024249999999999999,0.08396666,0.08579332,0.09326666,0.08601332,0.09997333
0.000243,0.08470666,0.08579332,0.09321333,0.08607999,0.09997333
0.00024349999999999998,0.08407333,0.08661333,0.09408666,0.08540666,0.1007
0.000244,0.08399333,0.08584666,0.09399333,0.08540666,0.09989332
0.0002445,0.08470666,0.08663999,0.09318666,0.08610666,0.1007
0.000245,0.08471999,0.08658666,0.09319999,0.08610666,0.10066
0.0002455,0.08400666,0.08584666,0.09401999,0.08543333,0.09990666
0.00024599999999999996,0.08470666,0.08585999,0.09326666,0.08609333,0.1006467
0.0002465,0.08393999,0.08658666,0.09399333,0.08544666,0.09991999
0.000247,0.08403333,0.08585999,0.09401999,0.08611999,0.10066
0.0002475,0.08470666,0.08665333,0.09317333,0.08549999,0.09997333
0.000248,0.08399333,0.08659999,0.09319999,0.08616,0.1007133
0.00024849999999999997,0.08471999,0.08585999,0.09401999,0.08548666,0.09998666
0.000249,0.08474666,0.08662666,0.09403332,0.08617333,0.1007267
0.0002495,0.08397999,0.08587333,0.09323999,0.08549999,0.09999999
0.00025,0.0848,0.08585999,0.09318666,0.08618666,0.1000667
0.00025049999999999996,0.08390666,0.08662666,0.09407333,0.08555333,0.10078
0.000251,0.08473333,0.08585999,0.09328,0.08621333,0.1001067
0.0002515,0.08396666,0.08662666,0.09406,0.08559333,0.1008067
0.000252,0.08402,0.08588666,0.09322666,0.08556666,0.1009267
0.0002525,0.0848,0.08665333,0.09406,0.08622666,0.10012
0.00025299999999999997,0.08403333,0.08585999,0.09407333,0.08556666,0.10012
0.0002535,0.08473333,0.08663999,0.09328,0.08619999,0.1008867
0.000254,0.08470666,0.08661333,0.09404666,0.08557999,0.1008467
0.0002545,0.08396666,0.08588666,0.09323999,0.08623999,0.10016
0.00025499999999999996,0.08404666,0.08662666,0.09406,0.08563333,0.1001467
0.0002555,0.08471999,0.08588666,0.09317333,0.08625333,0.10094
0.000256,0.08400666,0.08663999,0.09325333,0.08629332,0.1001333
0.0002565,0.08470666,0.08592666,0.09412666,0.08561999,0.1008733
0.000257,0.08469333,0.08666666,0.09400666,0.08623999,0.1008333
0.00025749999999999997,0.08400666,0.08592666,0.09319999,0.08564666,0.10012
0.000258,0.08470666,0.08663999,0.09400666,0.08561999,0.1008733
0.0002585,0.08400666,0.08594,0.09319999,0.08626666,0.1001067
0.000259,0.08396666,0.08668,0.09319999,0.08571333,0.10008
0.00025949999999999997,0.08473333,0.08588666,0.09397999,0.08630666,0.1007933
0.00026,0.08473333,0.08671333,0.09319999,0.08634666,0.1008333
0.0002605,0.08399333,0.08595333,0.09396666,0.08571333,0.1000133
0.000261,0.08402,0.08595333,0.09400666,0.08634666,0.10008
0.0002615,0.08467999,0.08666666,0.09318666,0.08569999,0.10082
0.00026199999999999997,0.08396666,0.08680666,0.09314666,0.08637333,0.1001467
0.0002625,0.08470666,0.08592666,0.09399333,0.08573999,0.1008333
0.000263,0.08399333,0.08595333,0.09316,0.08571333,0.10082
0.0002635,0.08471999,0.08671333,0.09396666,0.08638666,0.1001067
0.00026399999999999997,0.08471999,0.08673999,0.09399333,0.08573999,0.1001733
0.0002645,0.08393999,0.08596666,0.09313333,0.08633333,0.1009
0.000265,0.08395333,0.08673999,0.09316,0.08638666,0.1009133
0.0002655,0.08471999,0.08594,0.09396666,0.08567332,0.10016
0.000266,0.08478666,0.08669999,0.09401999,0.08577999,0.1001733
0.00026649999999999997,0.08399333,0.08601332,0.09316,0.08639999,0.1009133
0.000267,0.08474666,0.08678,0.09401999,0.08576666,0.1009533
0.0002675,0.08399333,0.08597999,0.09319999,0.08642666,0.1001733
0.000268,0.08474666,0.086,0.09396666,0.08577999,0.1009267
0.00026849999999999997,0.08404666,0.08675332,0.09317333,0.08639999,0.1001467
0.000269,0.08470666,0.08676666,0.09317333,0.08635999,0.1002267
0.0002695,0.08397999,0.08602666,0.09395333,0.08579332,0.1008867
0.00027,0.08474666,0.08678,0.09397999,0.08575333,0.1002
0.00027049999999999996,0.08404666,0.086,0.09318666,0.08638666,0.1009933
0.000271,0.08404666,0.08604,0.09399333,0.08641332,0.1008733
0.0002715,0.08477332,0.08679333,0.09314666,0.08576666,0.1001733
0.000272,0.08403333,0.08678,0.09399333,0.08576666,0.10016
0.0002725,0.08476,0.08595333,0.09318666,0.08641332,0.1008867
0.00027299999999999997,0.08478666,0.08606666,0.09316,0.08575333,0.1001467
0.0002735,0.08407333,0.08679333,0.09392666,0.08641332,0.1009
0.000274,0.08400666,0.08675332,0.09395333,0.08579332,0.10086
0.0002745,0.08474666,0.08605333,0.09313333,0.08638666,0.1001067
0.00027499999999999996,0.08478666,0.08680666,0.09393999,0.08575333,0.10102
0.0002755,0.08403333,0.08604,0.09306666,0.08638666,0.1001333
0.000276,0.08408666,0.08606666,0.09305333,0.08647999,0.1008867
0.0002765,0.08482666,0.08676666,0.0939,0.08575333,0.1002
0.000277,0.08404666,0.08680666,0.09314666,0.08573999,0.10024
0.00027749999999999997,0.08489333,0.08607999,0.09393999,0.08645333,0.1008867
0.000278,0.08404666,0.08685999,0.09309333,0.08572666,0.1002133
0.0002785,0.08477332,0.08602666,0.09395333,0.08639999,0.1009533
0.000279,0.08486666,0.08679333,0.09310666,0.08577999,0.1001733
0.00027949999999999996,0.08408666,0.08601332,0.09392666,0.08641332,0.1009933
0.00028,0.08409999,0.08601332,0.09395333,0.08577999,0.1002667
0.0002805,0.0848,0.08680666,0.09310666,0.08639999,0.1009933
0.000281,0.08412666,0.08607999,0.09306666,0.08642666,0.1002533
0.0002815,0.08483999,0.08684666,0.09396666,0.08575333,0.1010333
0.00028199999999999997,0.08485333,0.08605333,0.09391332,0.08575333,0.10098
0.0002825,0.08411333,0.08683333,0.09314666,0.08642666,0.10028
0.000283,0.08409999,0.08607999,0.09393999,0.08579332,0.1002667
0.0002835,0.08485333,0.08680666,0.09314666,0.08647999,0.10102
0.00028399999999999996,0.08409999,0.08609333,0.09311999,0.08579332,0.1010067
0.0002845,0.08489333,0.08680666,0.09399333,0.08642666,0.10028
0.000285,0.08489333,0.08685999,0.09391332,0.08642666,0.10016
0.0002855,0.08416666,0.08604,0.09309333,0.08582,0.10094
0.000286,0.08487999,0.08681999,0.09306666,0.08579332,0.1009267
0.00028649999999999997,0.08412666,0.08606666,0.09391332,0.08642666,0.1002267
0.000287,0.08416666,0.08681999,0.0939,0.08576666,0.1009533
0.0002875,0.08489333,0.08609333,0.09307999,0.08645333,0.1001867
0.000288,0.08486666,0.08683333,0.09306666,0.08583333,0.1000933
0.00028849999999999997,0.08418,0.08609333,0.09388666,0.08641332,0.1008867
0.000289,0.08419333,0.08685999,0.09392666,0.08644,0.10016
0.0002895,0.08493333,0.08609333,0.09311999,0.08580666,0.1009
0.00029,0.08420666,0.08609333,0.09314666,0.08576666,0.1009267
0.0002905,0.08497333,0.08680666,0.09391332,0.08642666,0.10016
0.00029099999999999997,0.08419333,0.08683333,0.09310666,0.08646666,0.1008733
0.0002915,0.08492,0.08610666,0.09400666,0.08580666,0.1002
0.000292,0.08495999,0.08604,0.09393999,0.08651999,0.1002267
0.0002925,0.08423333,0.08683333,0.09311999,0.08577999,0.1009667
0.00029299999999999997,0.08494666,0.08607999,0.09319999,0.08642666,0.1002267
0.0002935,0.08423333,0.08683333,0.09409999,0.08577999,0.1009533
0.000294,0.08418,0.08684666,0.09397999,0.08645333,0.1009267
0.0002945,0.08505332,0.08605333,0.09314666,0.08580666,0.1002133
0.00029499999999999996,0.08425999,0.08679333,0.09397999,0.08575333,0.1002267
0.00029549999999999997,0.08497333,0.08607999,0.09318666,0.08645333,0.10098
0.000296,0.08425999,0.08688666,0.09399333,0.08644,0.1010067
0.0002965,0.08502666,0.08597999,0.09319999,0.08579332,0.1002
0.000297,0.08427333,0.08607999,0.09403332,0.08645333,0.1009267
0.00029749999999999997,0.08498666,0.0869,0.09319999,0.08580666,0.1001733
0.000298,0.08432666,0.08681999,0.09317333,0.08577999,0.1009267
0.0002985,0.08502666,0.08610666,0.09401999,0.08644,0.1001733
0.000299,0.0843,0.08683333,0.09323999,0.08645333,0.1009133
0.00029949999999999996,0.08499999,0.08607999,0.09404666,0.08576666,0.1001733
0.0003,0.08431333,0.08684666,0.09318666,0.08580666,0.1008867
0.0003005,0.08505332,0.08613332,0.09399333,0.08649333,0.1001333
0.000301,0.08504,0.08610666,0.09316,0.08646666,0.10012
0.0003015,0.0843,0.08691332,0.09396666,0.08568666,0.1007933
0.00030199999999999997,0.08431333,0.08611999,0.09322666,0.08641332,0.10012
0.0003025,0.08506666,0.0869,0.09403332,0.08582,0.1007533
0.000303,0.08433999,0.08607999,0.09400666,0.08644,0.1008067
0.0003035,0.08505332,0.08685999,0.09319999,0.08579332,0.10008
0.00030399999999999996,0.08510666,0.08688666,0.09322666,0.08569999,0.10008
0.0003045,0.08431333,0.08609333,0.09403332,0.08646666,0.10078
0.000305,0.08435333,0.08684666,0.09319999,0.08644,0.09998666
0.0003055,0.08507999,0.08614666,0.09400666,0.08579332,0.1007933
0.000306,0.08502666,0.08607999,0.09321333,0.08639999,0.10008
0.00030649999999999997,0.08439333,0.08684666,0.09404666,0.08580666,0.1007933
0.000307,0.08505332,0.0869,0.09321333,0.08579332,0.1008067
0.0003075,0.08436666,0.08617333,0.09404666,0.08646666,0.1000667
0.000308,0.08513333,0.08611999,0.09400666,0.08566,0.10012
0.00030849999999999996,0.08436666,0.08684666,0.09322666,0.08641332,0.1008333
0.000309,0.08511999,0.08687333,0.09404666,0.08572666,0.1000667
0.0003095,0.08443332,0.08609333,0.09325333,0.08645333,0.10082
0.00031,0.08444666,0.08610666,0.09400666,0.08642666,0.1009
0.0003105,0.08521333,0.0869,0.09321333,0.08568666,0.1001067
0.00031099999999999997,0.08443332,0.08613332,0.09407333,0.08583333,0.1008467
0.0003115,0.08514666,0.08692666,0.09316,0.08644,0.1000933
0.000312,0.08511999,0.08613332,0.09399333,0.08637333,0.10078
0.0003125,0.08442,0.08684666,0.09323999,0.08573999,0.10004
0.00031299999999999996,0.08444666,0.08610666,0.09403332,0.08575333,0.10078
0.0003135,0.08521333,0.08688666,0.09317333,0.08645333,0.1000533
0.000314,0.08443332,0.08610666,0.09396666,0.08646666,0.10078
0.0003145,0.08518666,0.08688666,0.09321333,0.08571333,0.1000133
0.00031499999999999996,0.08511999,0.0869,0.09316,0.08642666,0.1000533
0.00031549999999999997,0.08444666,0.08605333,0.09400666,0.08568666,0.10074
0.000316,0.08440666,0.08685999,0.09396666,0.08642666,0.1006467
0.0003165,0.08515999,0.08609333,0.09316,0.08575333,0.09995999
0.000317,0.08517332,0.08613332,0.09396666,0.08573999,0.09993333
0.00031749999999999997,0.08440666,0.08691332,0.09318666,0.08646666,0.1007
0.000318,0.08515999,0.08614666,0.09399333,0.08638666,0.09998666
0.0003185,0.08439333,0.0869,0.09317333,0.08568666,0.1006733
0.000319,0.08448666,0.08609333,0.09395333,0.08639999,0.10066
0.00031949999999999996,0.08514666,0.08692666,0.09317333,0.08568666,0.09985333
0.00031999999999999997,0.0852,0.0869,0.09319999,0.08638666,0.09994666
0.0003205,0.08442,0.08609333,0.09397999,0.08568666,0.1007133
0.000321,0.08447333,0.08617333,0.09323999,0.08635999,0.1006733
0.0003215,0.08518666,0.08692666,0.09397999,0.08569999,0.09991999
0.00032199999999999997,0.08443332,0.08613332,0.09403332,0.08567332,0.09991999
0.0003225,0.0852,0.08688666,0.09316,0.08637333,0.1007
0.000323,0.08447333,0.08687333,0.09319999,0.08561999,0.09991999
0.0003235,0.08518666,0.08613332,0.09403332,0.08634666,0.1006467
0.00032399999999999996,0.0852,0.08607999,0.09316,0.08633333,0.09990666
0.0003245,0.08446,0.08696666,0.09393999,0.08564666,0.10062
0.000325,0.08446,0.08613332,0.09399333,0.08633333,0.1005933
0.0003255,0.08521333,0.0869,0.09318666,0.08571333,0.09986666
0.000326,0.08443332,0.08687333,0.09396666,0.08568666,0.09986666
0.00032649999999999997,0.08518666,0.08613332,0.09316,0.08634666,0.10062
0.000327,0.08448666,0.08685999,0.09313333,0.08634666,0.09983999
0.0003275,0.08522666,0.08607999,0.09401999,0.08571333,0.1005533
0.000328,0.08447333,0.08685999,0.09313333,0.08569999,0.10054
0.00032849999999999996,0.08523999,0.08609333,0.09404666,0.08634666,0.09978666
0.000329,0.08521333,0.08610666,0.09393999,0.08635999,0.09975333
0.0003295,0.08449999,0.08683333,0.09316,0.08563333,0.1004267
0.00033,0.08521333,0.08681999,0.09388666,0.08629332,0.1004533
0.0003305,0.08449999,0.08601332,0.09313333,0.08559333,0.09971333
0.00033099999999999997,0.08448666,0.08609333,0.09314666,0.08631999,0.1004533
0.0003315,0.08526666,0.08679333,0.09395333,0.08555333,0.09965999
0.000332,0.08521333,0.08680666,0.09391332,0.08628,0.1004133
0.0003325,0.08453999,0.08602666,0.09311999,0.08559333,0.09967332
0.00033299999999999996,0.08531333,0.08683333,0.09311999,0.08631999,0.09956666
0.0003335,0.08453999,0.08595333,0.09400666,0.08557999,0.1004133
0.000334,0.08527999,0.08675332,0.09399333,0.08631999,0.1004133
0.0003345,0.08452666,0.08605333,0.09313333,0.08561999,0.09963333
0.000335,0.08523999,0.08681999,0.09396666,0.08628,0.1003733
0.00033549999999999997,0.08442,0.08601332,0.09318666,0.08548666,0.09956666
0.000336,0.08522666,0.08673999,0.09399333,0.08628,0.1004
0.0003365,0.08448666,0.086,0.09314666,0.08559333,0.09963333
0.000337,0.08522666,0.08592666,0.09317333,0.08631999,0.10036
0.00033749999999999996,0.08452666,0.08675332,0.09396666,0.08559333,0.09961999
